tiempo radio velocidad aceleracion temperatura pg nH2 nH nO nO2 nOH nH2O nN nNH nNH2 nNH3 nN2H nNO nNO2 nN2O nHNO nN2 nArnH2O2 nHO2 
4.40223587168e-005 5.45467809904e-006 -1761.23646208 -6488430267.27 10653.4539478 1020721316.96 387955506033 1.66977674819e+012 884238617943 67444443973.7 407399758115 49238944583.2 0 0 0 0 0 0 0 0 0 0 0 3904799.63056 32729591.6865 
4.40223596687e-005 5.45300170777e-006 -1761.24199159 -5243046401.96 10658.3741908 1022589294.8 387858724568 1.67011394459e+012 884411845601 67415949658.5 407310936824 49195223998.4 0 0 0 0 0 0 0 0 0 0 0 3905250.86918 32725550.1839 
4.40223605928e-005 5.45137416034e-006 -1761.24621811 -4025371447.2 10663.1591067 1024407561 387764738480 1.67044133737e+012 884580024934 67388284886.9 407224680453 49152798946.2 0 0 0 0 0 0 0 0 0 0 0 3905692.27524 32721635.2131 
4.40223615712e-005 5.44965079308e-006 -1761.24946186 -2727244906.03 10668.234376 1026337955.9 387665192938 1.67078802696e+012 884758104089 67358990701.3 407133321309 49107899523.1 0 0 0 0 0 0 0 0 0 0 0 3906163.23187 32717499.2388 
4.40223624515e-005 5.44810050767e-006 -1761.25129289 -1537524014.68 10672.8075435 1028078956.8 387575622162 1.67109991646e+012 884918296704 67332638033.3 407051116186 49067530018.6 0 0 0 0 0 0 0 0 0 0 0 3906590.04957 32713787.0378 
4.40223633535e-005 5.446511759e-006 -1761.25209673 -353513304.536 10677.5016805 1029867570.07 387483806764 1.67141956198e+012 885082461888 67305631021.4 406966850602 49026179165.3 0 0 0 0 0 0 0 0 0 0 0 3907030.54039 32709991.0264 
4.40223642958e-005 5.44485211852e-006 -1761.25177214 889042065.787 10682.4134115 1031740784.54 387387870454 1.67175348926e+012 885253949981 67277418396.5 406878802545 48983005126.8 0 0 0 0 0 0 0 0 0 0 0 3907494.00216 32706034.6494 
4.4022365264e-005 5.44314695499e-006 -1761.25019423 2168038859.93 10687.4685507 1033670496.92 387289277263 1.67209659536e+012 885430139084 67248431392.4 406788315659 48938670256.4 0 0 0 0 0 0 0 0 0 0 0 3907973.34286 32701979.412 
4.40223660896e-005 5.44169286186e-006 -1761.24784813 3370021389.75 10691.7863343 1035320186.52 387205180855 1.6723891971e+012 885580383369 67223712084.4 406711133336 48900882069.6 0 0 0 0 0 0 0 0 0 0 0 3908386.02368 32698529.0317 
4.40223669963e-005 5.44009598803e-006 -1761.24420619 4560133856.73 10696.5355013 1037136236.74 387112805507 1.67271054548e+012 885745377542 67196565155.3 406626352442 48859403326.5 0 0 0 0 0 0 0 0 0 0 0 3908841.6745 32694748.156 
4.40223679131e-005 5.43848120447e-006 -1761.23938466 5844090763.85 10701.3458405 1038977325.89 387019371557 1.67303551381e+012 885912218790 67169113394 406540599699 48817480680.4 0 0 0 0 0 0 0 0 0 0 0 3909305.76063 32690933.7556 
4.40223688189e-005 5.43688591413e-006 -1761.2334922 7083543479.36 10706.1059395 1040800817.79 386927043364 1.67335657432e+012 886077042309 67141992697.2 406455861563 48776085182.4 0 0 0 0 0 0 0 0 0 0 0 3909767.50643 32687174.2219 
4.40223697425e-005 5.43525913509e-006 -1761.22632286 8351111784.55 10710.9680301 1042665055.63 386832870211 1.67368398699e+012 886245115146 67114336381.3 406369429915 48733894208.8 0 0 0 0 0 0 0 0 0 0 0 3910241.73431 32683349.5621 
4.40223706368e-005 5.43368420741e-006 -1761.21826092 9595419261.7 10715.682897 1044474461.1 386741677155 1.67400097759e+012 886407826696 67087561323 406285733207 48693068864.4 0 0 0 0 0 0 0 0 0 0 0 3910704.09463 32679655.5967 
4.40223715396e-005 5.43209411698e-006 -1761.20899777 10803280316.7 10720.4509107 1046305880.92 386649584764 1.67432103322e+012 886572100286 67060528272.1 406201210940 48651871310.9 0 0 0 0 0 0 0 0 0 0 0 3911174.16337 32675934.8905 
4.40223724522e-005 5.43048680464e-006 -1761.19848215 12092608019.8 10725.2785044 1048161843.55 386556473237 1.67464456821e+012 886738148215 67033202250.6 406115753188 48610248883 0 0 0 0 0 0 0 0 0 0 0 3911652.70071 32672182.9472 
4.40223733773e-005 5.42885752944e-006 -1761.18663569 13405024893.8 10730.1802309 1050048012.97 386462067284 1.67497253674e+012 886906459768 67005502688.3 406029107317 48568079661.7 0 0 0 0 0 0 0 0 0 0 0 3912141.21049 32668389.0896 
4.40223742267e-005 5.42736170985e-006 -1761.1747029 14572537355.1 10734.6877099 1051783994.61 386375374750 1.67527365171e+012 887060979765 66980071927.3 405949540779 48529384065.5 0 0 0 0 0 0 0 0 0 0 0 3912592.77746 32664914.3311 
4.4022375135e-005 5.42576194105e-006 -1761.16081679 15871720733.5 10739.5161373 1053645196.63 386282637154 1.67559570291e+012 887226232282 66952873833 405864426041 48488020072.2 0 0 0 0 0 0 0 0 0 0 0 3913079.00202 32661206.9856 
4.40223760615e-005 5.42413018848e-006 -1761.14545127 17164065452.5 10744.4493277 1055548503.71 386188023774 1.67592420368e+012 887394782414 66925131937.9 405777589705 48445851191.6 0 0 0 0 0 0 0 0 0 0 0 3913578.44133 32657435.0356 
4.40223769558e-005 5.42255524462e-006 -1761.12946482 18457163438.1 10749.2186739 1057390251.76 386096683671 1.67624127771e+012 887557458275 66898355865.9 405693757625 48405171601.6 0 0 0 0 0 0 0 0 0 0 0 3914063.85493 32653803.5718 
4.40223778816e-005 5.42092490058e-006 -1761.111715 19764121748.7 10754.1639852 1059301668.72 386002109363 1.67656951472e+012 887725849610 66870637960 405606957251 48363083053.4 0 0 0 0 0 0 0 0 0 0 0 3914569.84125 32650053.9087 
4.40223787693e-005 5.41936152132e-006 -1761.09354192 21042145531.5 10758.9140264 1061139257.95 385911399461 1.67688427832e+012 887887317629 66844058614.9 405523703728 48322744305.1 0 0 0 0 0 0 0 0 0 0 0 3915058.40327 32646467.4286 
4.40223796763e-005 5.4177642146e-006 -1761.07380445 22305160205.2 10763.7751116 1063021475.33 385818700810 1.67720588082e+012 888052282533 66816902575.1 405438625063 48281551513 0 0 0 0 0 0 0 0 0 0 0 3915560.77347 32642812.4462 
4.40223804952e-005 5.4163221338e-006 -1761.05496521 23560800659.4 10768.1707274 1064724916.45 385734993159 1.67749623661e+012 888201209683 66792385683 405361798460 48244380363.4 0 0 0 0 0 0 0 0 0 0 0 3916017.67528 32639520.7894 
4.40223813632e-005 5.41479350426e-006 -1761.03393447 24801380255.7 10772.8373503 1066534892.51 385646243715 1.67780402483e+012 888359067931 66766397537.6 405280344689 48204997622.2 0 0 0 0 0 0 0 0 0 0 0 3916504.88866 32636040.0642 
4.40223822777e-005 5.41318306366e-006 -1761.01059249 26131030642.2 10777.7617598 1068446539.76 385552724608 1.67812829208e+012 888525366540 66739018748.5 405194513562 48163528637.9 0 0 0 0 0 0 0 0 0 0 0 3917021.61012 32632382.5473 
4.40223831649e-005 5.41162064261e-006 -1760.98677903 27403769072.7 10782.5472321 1070305911.5 385461974688 1.67844289617e+012 888686698283 66712456584 405111224220 48123317307.4 0 0 0 0 0 0 0 0 0 0 0 3917526.33421 32628843.4517 
4.40223840447e-005 5.41007136025e-006 -1760.96202578 28695276396.3 10787.3001621 1072154258.08 385371969234 1.67875485972e+012 888846665054 66686118068 405028618412 48083464714.5 0 0 0 0 0 0 0 0 0 0 0 3918030.14359 32625343.274 
4.40223849294e-005 5.40851342752e-006 -1760.9359849 30009046919.9 10792.0873811 1074017569.87 385281442628 1.67906856959e+012 889007516363 66659632810.9 404945534599 48043410331.7 0 0 0 0 0 0 0 0 0 0 0 3918540.13657 32621832.7995 
4.4022385813e-005 5.40695753508e-006 -1760.90882306 31316502037.3 10796.8761078 1075883105.64 385191016089 1.67938187252e+012 889168148081 66633182594.7 404862542959 48003429204.6 0 0 0 0 0 0 0 0 0 0 0 3919052.80382 32618336.2292 
4.40223866828e-005 5.40542591553e-006 -1760.88095296 32644805162.7 10801.5977382 1077724105.56 385101982347 1.679690291e+012 889326264835 66607145400 404780829956 47964092142.1 0 0 0 0 0 0 0 0 0 0 0 3919560.82398 32614903.3413 
4.40223875981e-005 5.40381406807e-006 -1760.85040509 33996215346.8 10806.574868 1079666449.47 385008265874 1.68001486767e+012 889492653946 66579744795.9 404694819670 47922716406.4 0 0 0 0 0 0 0 0 0 0 0 3920098.9804 32611300.4783 
4.40223884393e-005 5.40233296003e-006 -1760.82122943 35258597283.3 10811.1557054 1081455701.08 384922133804 1.6803131195e+012 889645537682 66554567135.7 404615770537 47884716513 0 0 0 0 0 0 0 0 0 0 0 3920596.7113 32607998.7983 
4.40223893383e-005 5.40075001803e-006 -1760.78887243 36627251539.9 10816.0593655 1083372704.8 384830061731 1.68063187935e+012 889808922830 66527658880.3 404531270324 47844124929.2 0 0 0 0 0 0 0 0 0 0 0 3921132.11413 32604479.6371 
4.40223902058e-005 5.39922253834e-006 -1760.75649316 37907844992.6 10820.7989384 1085227191.71 384741198176 1.68093947169e+012 889966573142 66501693948.7 404449715245 47804976186.9 0 0 0 0 0 0 0 0 0 0 0 3921652.11881 32601093.1632 
4.40223911327e-005 5.39759044365e-006 -1760.72063639 39271602222.8 10825.871524 1087213754.08 384646229686 1.68126813108e+012 890135009266 66473951326.1 404362557883 47763168651.1 0 0 0 0 0 0 0 0 0 0 0 3922211.16697 32597485.0027 
4.40223919267e-005 5.39619254298e-006 -1760.68888582 40532313020.6 10830.2231516 1088919432.05 384564873189 1.68154963009e+012 890279266345 66450190107 404287893415 47727378632.8 0 0 0 0 0 0 0 0 0 0 0 3922693.53123 32594403.0393 
4.40223928135e-005 5.39463103192e-006 -1760.65228103 41892920784.8 10835.0916652 1090829310.63 384473978123 1.68186407511e+012 890440396456 66423648490.8 404204475529 47687419940.7 0 0 0 0 0 0 0 0 0 0 0 3923235.38096 32590969.6472 
4.40223936938e-005 5.39308116457e-006 -1760.61475683 43265075089.3 10839.9317958 1092729729.91 384383743667 1.68217617415e+012 890600313474 66397305467.6 404121664526 47647780326.7 0 0 0 0 0 0 0 0 0 0 0 3923776.68539 32587571.593 
4.40223946071e-005 5.39147324829e-006 -1760.57456651 44642076185.4 10844.9615705 1094706379.94 384290111629 1.68249996064e+012 890766207507 66369976545.5 404035736131 47606678319.3 0 0 0 0 0 0 0 0 0 0 0 3924341.95104 32584056.5768 
4.40223954756e-005 5.38994416022e-006 -1760.53515063 45983323914.2 10849.7526792 1096590913.45 384201053126 1.68280787103e+012 890923956414 66343988177.8 403954005655 47567612436.9 0 0 0 0 0 0 0 0 0 0 0 3924883.00697 32580723.6788 
4.4022396367e-005 5.38837493856e-006 -1760.49348303 47388435618.8 10854.6775869 1098529780.19 384109640246 1.68312385999e+012 891085833077 66317318500.5 403870115242 47527542627.7 0 0 0 0 0 0 0 0 0 0 0 3925441.84054 32577313.2851 
4.40223971738e-005 5.38695461339e-006 -1760.45470185 48663819793.4 10859.1422379 1100288943.73 384026886520 1.68340986296e+012 891232338673 66293180122.2 403794172068 47491293630 0 0 0 0 0 0 0 0 0 0 0 3925950.75818 32574235.2542 
4.40223980348e-005 5.38543873488e-006 -1760.41218848 49993596211.3 10863.9146558 1102170943.71 383938550298 1.68371510307e+012 891388688395 66267418619.3 403713106543 47452625637.5 0 0 0 0 0 0 0 0 0 0 0 3926497.21146 32570959.384 
4.40223989078e-005 5.38390198765e-006 -1760.3679014 51329969150.3 10868.7605975 1104083597.64 383848982097 1.68402454067e+012 891547177460 66241303343.9 403630911223 47413446141.2 0 0 0 0 0 0 0 0 0 0 0 3927054.64671 32567648.2034 
4.40223997669e-005 5.38238971522e-006 -1760.32314683 52694792370.4 10873.53707 1105970469.04 383760824934 1.68432904489e+012 891703129205 66215604891 403550011591 47374911119.9 0 0 0 0 0 0 0 0 0 0 0 3927606.69968 32564399.4294 
4.40224006146e-005 5.38089745288e-006 -1760.27783944 54030956330.9 10878.257856 1107836938.45 383673819356 1.68462951439e+012 891857004339 66190247385.9 403470169553 47336905976.9 0 0 0 0 0 0 0 0 0 0 0 3928154.76167 32561203.0998 
4.40224014393e-005 5.37944583308e-006 -1760.23267039 55384765157.8 10882.8572494 1109656938.3 383589169345 1.68492179461e+012 892006675855 66165581407.1 403392489935 47299954989 0 0 0 0 0 0 0 0 0 0 0 3928691.15677 32558102.8836 
4.4022402358e-005 5.37782865981e-006 -1760.18107243 56791062532.6 10887.9895517 1111689589.87 383494849013 1.68524740124e+012 892173401891 66138103423.2 403305937245 47258812057.8 0 0 0 0 0 0 0 0 0 0 0 3929292.31245 32554659.6767 
4.40224031534e-005 5.37642866381e-006 -1760.13531215 58143351311 10892.4397477 1113453610.18 383413181714 1.6855292739e+012 892317724404 66114316535.1 403230996413 47223213332.2 0 0 0 0 0 0 0 0 0 0 0 3929816.18793 32551687.9208 
4.40224040287e-005 5.37488800872e-006 -1760.08377872 59501675342.5 10897.34473 1115399536.3 383323294709 1.68583945871e+012 892476532750 66088140815.8 403148513823 47184058314 0 0 0 0 0 0 0 0 0 0 0 3930396.01245 32548427.353 
4.40224049377e-005 5.37328807915e-006 -1760.02895358 60986872085.1 10902.4469528 1117425528.64 383229933484 1.68616156806e+012 892641434707 66060959242.2 403062844277 47143419503.4 0 0 0 0 0 0 0 0 0 0 0 3931002.003 32545052.2226 
4.40224057283e-005 5.37189670241e-006 -1759.98018633 62289622938.4 10906.8911764 1119191751.26 383148728939 1.68644168173e+012 892784827699 66037321863.7 402988330791 47108096804.6 0 0 0 0 0 0 0 0 0 0 0 3931532.17911 32542126.1086 
4.40224065976e-005 5.3703666815e-006 -1759.92538582 63726950938.8 10911.7858708 1121138625.3 383059418838 1.68674969792e+012 892942494026 66011330287.2 402906380649 47069274603 0 0 0 0 0 0 0 0 0 0 0 3932118.34173 32538918.2118 
4.40224073657e-005 5.36901501409e-006 -1759.87594659 64932051796 10916.1166546 1122862623.14 382980507558 1.68702180013e+012 893081767889 65988369568.1 402833973284 47034995499 0 0 0 0 0 0 0 0 0 0 0 3932639.77072 32536092.818 
4.40224081479e-005 5.36763835166e-006 -1759.82459928 66214571794.9 10920.5339608 1124622437.44 382900125594 1.68729892515e+012 893223604031 65964985288.4 402760217360 47000099597.3 0 0 0 0 0 0 0 0 0 0 0 3933173.45007 32533223.4887 
4.40224090053e-005 5.36612954347e-006 -1759.76716683 67602011526.7 10925.3827642 1126555752.93 382812014588 1.68760264059e+012 893379039482 65939357578 402679370586 46961873848.7 0 0 0 0 0 0 0 0 0 0 0 3933761.75614 32530088.4066 
4.40224098334e-005 5.36467228418e-006 -1759.71054413 69001619429.2 10930.0733508 1128427574.22 382726900991 1.68789596819e+012 893529148723 65914606696.3 402601275205 46924973810.1 0 0 0 0 0 0 0 0 0 0 0 3934333.36563 32527070.0902 
4.40224106313e-005 5.36326831561e-006 -1759.65491688 70310347873.8 10934.5993419 1130235194.21 382644888040 1.68817855804e+012 893673753732 65890762127.3 402526025858 46889441554.9 0 0 0 0 0 0 0 0 0 0 0 3934887.23883 32524171.171 
4.40224114395e-005 5.36184616388e-006 -1759.59748932 71655916322.2 10939.190906 1132070490.26 382561801137 1.68846479627e+012 893820216425 65866609967.1 402449792204 46853467508.5 0 0 0 0 0 0 0 0 0 0 0 3935451.45873 32521243.7766 
4.40224122608e-005 5.36040099471e-006 -1759.53801473 73005193562.5 10943.8639728 1133939901.42 382477357446 1.68875565488e+012 893969033735 65842068201.9 402372314814 46816930262.9 0 0 0 0 0 0 0 0 0 0 0 3936028.09159 32518278.3994 
4.40224130856e-005 5.35894973534e-006 -1759.47715147 74439010548.9 10948.5640426 1135821679.19 382392545827 1.68904772613e+012 894118461812 65817424361.6 402294501031 46780258357.1 0 0 0 0 0 0 0 0 0 0 0 3936610.53018 32515310.1059 
4.40224139491e-005 5.35743042109e-006 -1759.41220741 75868382119.4 10953.4923839 1137796535.28 382303744259 1.68935347903e+012 894274879230 65791626365.4 402213027816 46741887587.7 0 0 0 0 0 0 0 0 0 0 0 3937223.88418 32512212.9582 
4.40224148123e-005 5.35591187228e-006 -1759.3460372 77324281368.9 10958.4263046 1139775354.44 382214974484 1.68965906231e+012 894431199235 65765842922 402131585138 46703557466.5 0 0 0 0 0 0 0 0 0 0 0 3937840.64296 32509127.9954 
4.4022415674e-005 5.3543958025e-006 -1759.27871445 78777592516 10963.360232 1141755904.28 382126336865 1.68996413056e+012 894587245169 65740103160.2 402050265107 46665311223.7 0 0 0 0 0 0 0 0 0 0 0 3938460.10857 32506058.7214 
4.40224165196e-005 5.35290815718e-006 -1759.21142463 80210874541.4 10968.2095036 1143704155.6 382039348847 1.69026346284e+012 894740346777 65714847570 401970459883 46627802789.7 0 0 0 0 0 0 0 0 0 0 0 3939071.58365 32503057.3938 
4.40224173069e-005 5.35152309944e-006 -1759.14767623 81568541491.5 10972.7313776 1145522374.59 381958348729 1.69054213821e+012 894882873659 65691335039.8 401896149394 46592899433.1 0 0 0 0 0 0 0 0 0 0 0 3939644.14993 32500272.3462 
4.40224181203e-005 5.35009237874e-006 -1759.08070927 82935324197.6 10977.4094415 1147404923.35 381874667392 1.69082998527e+012 895030082040 65667048834.7 401819380434 46556864155.8 0 0 0 0 0 0 0 0 0 0 0 3940238.83678 32497404.9543 
4.40224189102e-005 5.34870288695e-006 -1759.0145816 84260963823.2 10981.9596318 1149237502.57 381793387128 1.69110952164e+012 895173031179 65643463965.7 401744815516 46521885618.2 0 0 0 0 0 0 0 0 0 0 0 3940818.84088 32494629.465 
4.40224196411e-005 5.3474171709e-006 -1758.95243207 85624092363.5 10986.1760865 1150936981.27 381718168385 1.69136816619e+012 895305288721 65621641887.9 401675812484 46489535570.3 0 0 0 0 0 0 0 0 0 0 0 3941359.94773 32492069.4061 
4.40224204485e-005 5.3459970019e-006 -1758.88270605 87030317498.3 10990.8403058 1152818403.99 381635073744 1.69165384187e+012 895451359692 65597539294.6 401599585706 46453820550.8 0 0 0 0 0 0 0 0 0 0 0 3941959.89906 32489250.8134 
4.40224211812e-005 5.34470833399e-006 -1758.81845428 88263078047.5 10995.0788591 1154529462.17 381559664376 1.69191304989e+012 895583889203 65575669892.9 401530410241 46421428986.5 0 0 0 0 0 0 0 0 0 0 0 3942507.20495 32486701.5765 
4.40224220373e-005 5.34320257998e-006 -1758.74219059 89703191567.4 11000.0389445 1156533412.22 381471541083 1.6922159044e+012 895738724820 65550118145.8 401449573388 46383600633.5 0 0 0 0 0 0 0 0 0 0 0 3943149.89202 32483733.0399 
4.40224228332e-005 5.3418029801e-006 -1758.6701508 91165554466 11004.6566287 1158400594.25 381389620260 1.69249738899e+012 895882625541 65526369470.8 401374427647 46348458296.8 0 0 0 0 0 0 0 0 0 0 0 3943751.29069 32480983.6128 
4.40224236414e-005 5.34038159944e-006 -1758.59584897 92557263297.6 11009.3533693 1160301293.37 381306414722 1.69278323479e+012 896028746509 65502252925.2 401298104945 46312788057.1 0 0 0 0 0 0 0 0 0 0 0 3944365.09219 32478201.158 
4.40224244837e-005 5.3389002539e-006 -1758.51718424 94069277795.4 11014.2559906 1162286976.47 381219688492 1.69308111855e+012 896181011153 65477120826 401218554424 46275633332.6 0 0 0 0 0 0 0 0 0 0 0 3945008.45411 32475311.8282 
4.40224252752e-005 5.33750855337e-006 -1758.44213343 95449459382.8 11018.8691356 1164156969.46 381138201015 1.69336095529e+012 896324041695 65453511391.6 401143810757 46240746045.6 0 0 0 0 0 0 0 0 0 0 0 3945616.244 32472607.1726 
4.40224260338e-005 5.336174506e-006 -1758.36914508 96829287635.6 11023.2977476 1165953577.99 381060080700 1.69362918045e+012 896461128860 65430881653.1 401072157035 46207321329.6 0 0 0 0 0 0 0 0 0 0 0 3946201.96441 32470023.5387 
4.4022426842e-005 5.3347534932e-006 -1758.29026763 98259875052 11028.0221509 1167871714.9 380976858672 1.69391487006e+012 896607132832 65406778500.9 400995825483 46171736335.8 0 0 0 0 0 0 0 0 0 0 0 3946829.22117 32467281.1916 
4.40224276146e-005 5.33339505644e-006 -1758.2137688 99675386011.9 11032.5453665 1169709649.33 380897292762 1.69418795831e+012 896746687993 65383738527 400922848889 46137736432.2 0 0 0 0 0 0 0 0 0 0 0 3947432.0515 32464669.0189 
4.4022428399e-005 5.33201600539e-006 -1758.13501031 101053085463 11037.1440947 1171579751.92 380816510896 1.69446516951e+012 896888341302 65360350719 400848758614 46103238622.2 0 0 0 0 0 0 0 0 0 0 0 3948047.36447 32462026.66 
4.4022429227e-005 5.33056018785e-006 -1758.0506619 102533999757 11042.0063475 1173558646.64 380731223001 1.69475778831e+012 897037858186 65335663001.1 400770537322 46066840267.2 0 0 0 0 0 0 0 0 0 0 0 3948700.45247 32459247.5977 
4.40224299575e-005 5.32927600335e-006 -1757.97522591 103900369423 11046.3018027 1175308251.72 380655982378 1.69501588823e+012 897169729071 65313887566.3 400701532356 46034750013.4 0 0 0 0 0 0 0 0 0 0 0 3949279.60711 32456805.0708 
4.40224307329e-005 5.32791300357e-006 -1757.89409818 105268703883 11050.8675015 1177169362.56 380576116142 1.69528980704e+012 897309673884 65290777498.6 400628286712 46000707616.3 0 0 0 0 0 0 0 0 0 0 0 3949897.45998 32454221.8038 
4.40224314582e-005 5.32663792006e-006 -1757.81720982 106610153225 11055.1448842 1178914285.55 380501394268 1.69554603689e+012 897440573575 65269159790 400559760490 45968877279.7 0 0 0 0 0 0 0 0 0 0 0 3950478.40408 32451813.7483 
4.40224322421e-005 5.32526008811e-006 -1757.73304213 108000587330 11059.7736779 1180804021.83 380420643500 1.69582289126e+012 897582001154 65245801979.7 400485706924 45934499672.8 0 0 0 0 0 0 0 0 0 0 0 3951109.37024 32449221.0201 
4.40224330811e-005 5.32378536265e-006 -1757.64170384 109556532512 11064.7357491 1182831503.84 380334205376 1.69611918797e+012 897733350782 65220803785.6 400406439631 45897724902.5 0 0 0 0 0 0 0 0 0 0 0 3951788.43042 32446456.8003 
4.40224338735e-005 5.32239256704e-006 -1757.55424706 111052896022 11069.4295384 1184750969.43 380252561284 1.69639899748e+012 897876269345 65197196525.5 400331570534 45863012583.7 0 0 0 0 0 0 0 0 0 0 0 3952433.30049 32443856.4889 
4.40224346358e-005 5.32105293398e-006 -1757.46903104 112439592162 11073.9509573 1186601419.37 380174026215 1.69666810228e+012 898013711695 65174492334.5 400259554215 45829643050.9 0 0 0 0 0 0 0 0 0 0 0 3953056.81062 32441364.9538 
4.40224353938e-005 5.31972074397e-006 -1757.38321742 113851948471 11078.4538733 1188445733 380095920498 1.69693568763e+012 898150369685 65151916251.6 400187933332 45796476270.9 0 0 0 0 0 0 0 0 0 0 0 3953680.04104 32438896.5651 
4.40224361265e-005 5.3184331658e-006 -1757.29925883 115209062679 11082.8122833 1190232224.55 380020423837 1.69719428874e+012 898282431453 65130098075.4 400118706545 45764436659.4 0 0 0 0 0 0 0 0 0 0 0 3954285.42537 32436519.6937 
4.40224369184e-005 5.31704151268e-006 -1757.20738379 116710232732 11087.5299484 1192167485.86 379938817684 1.69747376615e+012 898425145547 65106518453.9 400043879502 45729825530.4 0 0 0 0 0 0 0 0 0 0 0 3954943.10339 32433960.5336 
4.40224377761e-005 5.31553448158e-006 -1757.10656263 118254713904 11092.6469206 1194268327.23 379850437656 1.69777638265e+012 898579665294 65080986433 399962843512 45692366337 0 0 0 0 0 0 0 0 0 0 0 3955659.20657 32431200.7802 
4.40224385771e-005 5.31412700822e-006 -1757.01114907 119785822164 11097.4335542 1196235218.07 379767888700 1.69805897738e+012 898723952062 65057143515.9 399887156164 45657401937.6 0 0 0 0 0 0 0 0 0 0 0 3956331.81516 32428634.2664 
4.40224393455e-005 5.31277696582e-006 -1756.91848739 121269649996 11102.0318772 1198126253.72 379688701426 1.69833001303e+012 898862328280 65034275706.4 399814553015 45623882590.9 0 0 0 0 0 0 0 0 0 0 0 3956980.33159 32426182.4428 
4.40224401344e-005 5.31139097156e-006 -1756.82219107 122659505643 11106.7598063 1200072146.24 379607398733 1.69860823731e+012 899004365737 65010801212.5 399740012354 45589489368 0 0 0 0 0 0 0 0 0 0 0 3957648.59166 32423675.5439 
4.40224408556e-005 5.31012392654e-006 -1756.73312083 124117955593 11111.0883287 1201855037.19 379533067826 1.69886255751e+012 899134191928 64989343411.9 399671865429 45558064438.2 0 0 0 0 0 0 0 0 0 0 0 3958264.50187 32421392.8415 
4.40224416854e-005 5.30866637836e-006 -1756.62942751 125678724071 11116.0751795 1203910729.25 379447554379 1.69915508379e+012 899283512350 64964661847 399593468466 45521934413.1 0 0 0 0 0 0 0 0 0 0 0 3958975.51005 32418777.7292 
4.40224425129e-005 5.30721271335e-006 -1756.52469346 127233811117 11121.0567828 1205966010.79 379362261762 1.6994467965e+012 899432407529 64940048703.8 399515276298 45485921681.8 0 0 0 0 0 0 0 0 0 0 0 3959688.47261 32416181.128 
4.4022443278e-005 5.30586889501e-006 -1756.42669924 128732707670 11125.669108 1207870499.06 379283408238 1.69971643485e+012 899570026743 64917297863.4 399442989292 45452648967.1 0 0 0 0 0 0 0 0 0 0 0 3960351.22265 32413791.0409 
4.40224440234e-005 5.30455973948e-006 -1756.33014363 130195165518 11130.1690906 1209730046.35 379206583204 1.69997908894e+012 899704073132 64895136114.8 399372563837 45420251847.9 0 0 0 0 0 0 0 0 0 0 0 3961000.05052 32411472.1709 
4.40224448166e-005 5.30316650059e-006 -1756.22620155 131726194371 11134.9652975 1211713576.46 379124818091 1.70025858047e+012 899846703693 64871553452.6 399297611985 45385792763.3 0 0 0 0 0 0 0 0 0 0 0 3961694.04799 32409014.7828 
4.40224456096e-005 5.30177386795e-006 -1756.1210791 133241862465 11139.7668574 1213700945.65 379043082701 1.70053791673e+012 899989245881 64847983634.9 399222689651 45351368123.7 0 0 0 0 0 0 0 0 0 0 0 3962391.41353 32406569.2476 
4.40224463824e-005 5.30041680963e-006 -1756.01745874 134761459764 11144.4529359 1215642084.84 378963429727 1.70081008452e+012 900128121287 64825018418 399149678371 45317841586.4 0 0 0 0 0 0 0 0 0 0 0 3963074.49268 32404196.6047 
4.40224471623e-005 5.29904744053e-006 -1755.91171007 136302554437 11149.1887188 1217605386.48 378883048801 1.70108468785e+012 900268230637 64801847421.7 399076002082 45284029694 0 0 0 0 0 0 0 0 0 0 0 3963767.32208 32401812.9134 
4.4022447968e-005 5.2976326329e-006 -1755.80119396 137824478848 11154.0892533 1219638653.35 378799995149 1.70136836718e+012 900412961493 64777910293.2 398999878401 45249115714.1 0 0 0 0 0 0 0 0 0 0 0 3964486.70167 32399361.2345 
4.40224487474e-005 5.29626432485e-006 -1755.69308884 139368955358 11158.8360982 1221609767.31 378719665982 1.70164268772e+012 900552908579 64754762565.1 398926254229 45215368467.9 0 0 0 0 0 0 0 0 0 0 0 3965186.37165 32397000.9155 
4.40224495298e-005 5.29489065831e-006 -1755.58334786 140991987780 11163.6088425 1223593236.99 378639017243 1.70191804706e+012 900693376726 64731526867.2 398852339518 45181508134.2 0 0 0 0 0 0 0 0 0 0 0 3965892.32421 32394642.0745 
4.40224502172e-005 5.29368390979e-006 -1755.48593579 142355164724 11167.8076948 1225339534.36 378568164347 1.70215991695e+012 900816753653 64711116846.3 398787404691 45151778065.6 0 0 0 0 0 0 0 0 0 0 0 3966515.46062 32392578.7663 
4.40224510095e-005 5.29229305305e-006 -1755.37249051 143894121365 11172.6541917 1227356730.47 378486497203 1.70243865278e+012 900958927216 64687595595 398712561203 45117530568.1 0 0 0 0 0 0 0 0 0 0 0 3967237.16028 32390211.044 
4.40224517011e-005 5.29107914277e-006 -1755.27244904 145307893740 11176.8902901 1229121223.29 378415215996 1.70268189637e+012 901082989928 64667069078.3 398647237918 45087656204 0 0 0 0 0 0 0 0 0 0 0 3967870.11692 32388153.6665 
